,Neg_Word,Neg_Count,Pos_Word,Pos_Count,Neg_feature,Neg_Count_feat,Pos_feature,Pos_Count_feat,Neg_feature_brand,Neg_Count_feat_brand,Pos_feature_brand,Pos_Count_feat_brand,Neg_Word_brand,Neg_Count_brand,Pos_Word_brand,Pos_Count_brand
1129,dam,1.0,stand,31, japanese,6.0, convert,32.0,puede,1.0,medium,2.0, 512,1.0, displaymobile,7.0
1130,recorded,2.0,luck,11, character,6.0, universal,987.0,mejorar,1.0,directed,1.0, ram,4.0, broadband,7.0
1131,bull,1.0,care,22, fan,1.0, unlimited,419.0,medio,1.0,enabled,1.0, 3ghsdpa,1.0, dlna,19.0
1132,told,13.0,buyer,14, strapya,1.0, possibility,20.0,wa,2.0,pin,2.0, 102,1.0, streamingband,7.0
1133,s,3.0,sorry,5, selling,1.0, broadcast,20.0,scratched,1.0,provided,2.0, mbps,2.0, wcdma,20.0
1134,cutting,8.0,thin,26, juju,1.0, soundmusic,2.0,upset,1.0,needed,7.0, hsupa,1.0,camera,4.0
1135,condition,6.0,absolute,6, chan,1.0, stereo,412.0,manipulate,1.0,female,1.0, 576,1.0, external,5.0
1136,pocket,24.0,waste,18, friendsfamily,1.0, phonepda,2.0,pair,2.0,mechanical,1.0, wlanwifi,1.0, required,7.0
1137,collect,2.0,elsewhere,3, series,329.0, rca,20.0,away,1.0,understand,2.0, 80211,1.0, active,6.0
1138,crevasse,2.0,bite,3, officially,1.0, ycable,20.0,foot,1.0,speaks,1.0, bgn,2.0, plan,16.0
1139,hit,16.0,bullet,2, check,10.0, withd750,2.0,ring,1.0,english,2.0, hotspot,5.0, convoy,1.0
1140,button,56.0,custom,10, well,7.0, d750i,2.0,pick,1.0,only,3.0, cameraprimary8,1.0, schu640,1.0
1141,beat,8.0,wearing,19, there,7.0, k750,4.0,want,2.0,provides,3.0, 3264x2448,1.0, gray,1.0
1142,fancy,5.0,fanny,2, bell,2.0, k750c,4.0,small,1.0,constant,1.0, check,3.0, esn,1.0
1143,nice,14.0,15,44, green,17.0, k750i,4.0,customer,1.0,usage,5.0, osandroid,1.0, circumference,1.0
1144,claimed,5.0,expert,2, pink,46.0, w700,2.0,as,1.0,meaning,1.0, v22,3.0, width,1.0
1145,have,6.0,is,49, specify,1.0, w700c,2.0,definitely,1.0,purplemedium,1.0, froyo,3.0, 071,1.0
1146,wifi,4.0,down,38, shipped,3.0, w700i,2.0,seen,1.0,bluehigh,1.0, v23,1.0, bullet,3.0
1147,wastedid,1.0,ton,20, directly,97.0, w800,2.0,similar,1.0,securely,2.0, cpudualcore,1.0, entered,3.0
1148,shuffle,1.0,neatly,5, united,2.0, w800c,2.0,remember,2.0,charged,17.0, 1ghz,3.0, primary,3.0
1149,ipod,8.0,16,6, state,1.0, w800ij100,2.0,detail,1.0,remove,1.0, cortexa9,1.0, contributor,3.0
1150,compared,9.0,car,251,builtin,4.0, j100a,2.0,serf,2.0,sleeker,1.0, proccessor,1.0,100,1.0
1151,retro,1.0,bending,2, groove,40.0, j100ij220,2.0,costly,1.0,mute,1.0, ulp,1.0, generic,44.0
1152,shouldfor,1.0,flea,4, constructed,28.0, j220a,2.0,produced,1.0,dial,1.0, geforce,1.0, need,1.0
1153,elastic,3.0,fall,67, trackball,12.0, j220ij230,2.0,red,1.0,assistsiri,1.0, tegra,2.0, town,1.0
1154,expecting,6.0,apart,36, vertically,2.0, j230ik200ak310,2.0,record,1.0,prompted,1.0, chipset,1.0, dont,1.0
1155,push,12.0,mine,11, horizontally,2.0, k310a,2.0,matter,1.0,pressed,2.0, auto,1.0, bother,1.0
1156,fabric,6.0,start,44, maximum,69.0, k310c,2.0,production,1.0,activated,6.0, turnoff,1.0, unplug,1.0
1157,exterior,5.0,beat,30, comfort,78.0, k310ik320ik510,2.0,shouldnt,3.0,incoming,1.0, touchsensitive,1.0, simply,1.0
1158,pull,8.0,constant,8, proximitysensing,3.0, k510a,2.0,recomended,1.0,importantly,1.0, geotagging,1.0, extra,23.0
1159,clear,17.0,puttogether,2, maximizes,5.0, k510c,2.0,conforme,1.0,refers,1.0, smile,1.0, handy,18.0
1160,core,3.0,highquality,4, shutting,1.0, k510ik550,2.0,hub,1.0,number,2.0, detection,1.0, anytime,1.0
1161,pushed,7.0,material,52, activate,6.0, k550c,2.0,ipod,1.0,errand,1.0, focus,2.0, anywhere,1.0
1162,together,7.0,needed,57, notification,1.0, k550i,2.0,never,1.0,driving,8.0, stabilization,1.0, recognize,1.0
1163,frustrating,4.0,carryall,2, setting,83.0, k550imk610,2.0,way,1.0,effort,2.0, videoyes,1.0, traveling,16.0
1164,exactly,19.0,international,6, application,120.0, k610c,2.0,extreme,1.0,remember,2.0, 1080p24fps,1.0,classic,84.0
1165,set,19.0,smaller,2, inholster,1.0, k610i,2.0,heat,1.0,interfere,1.0, 720p30fps,1.0, upgraded,84.0
1166,keychain,1.0,similarlydesigned,2, outofholster,1.0, k610im,2.0,cold,1.0,inside,15.0, secondaryyes,1.0, mics,84.0
1167,ring,6.0,decade,4, profile,19.0, k618,2.0,fails,2.0,click,1.0, bluetoothyes,1.0, prompt,136.0
1168,by,1.0,camera,44, lambskin,1.0, k618i,2.0,3g,7.0,solved,3.0, v21,2.0, issue,84.0
1169,batch,1.0,sony,9, exterior,50.0, k758c,2.0,totally,2.0,conclude,1.0, infrared,1.0, solution,84.0
1170,sturdy,13.0,alpha,2,portable,11.0, k790,2.0,today,1.0,despite,3.0, portno,1.0, previously,86.0
1171,running,9.0,6000,3, beam,9.0, k790a,2.0,droids,1.0,extremely,6.0, usbyes,1.0, paired,97.0
1172,arm,17.0,monster,5, t505,12.0, k790c,2.0,blew,1.0,satisfied,14.0, v20,1.0, off,84.0
1173,irritating,3.0,lens,5, play,46.0, k790i,2.0,contract,1.0,mine,2.0,loud,10.0, steadily,252.0
1174,holding,13.0,18200,2, transmit,6.0, k800,2.0,fro,1.0,exchange,2.0, class,20.0, lit,252.0
1175,to,7.0,forcing,3, fm,67.0, k800c,2.0,kid,1.0,honest,5.0, powerful,21.0, wait,84.0
1176,incompatible,1.0,windbreaker,2, scan,6.0, k800i,2.0,disappear,1.0,unbiased,3.0, 2watt,20.0, hear,149.0
1177,complete,3.0,sandwich,3, aloud,6.0, k810i,2.0,site,1.0,office,3.0, youll,20.0, pair,87.0
1178,salt,2.0,main,19, tune,44.0, k818c,2.0,lgl41c,1.0,backpack,2.0, heard,20.0, searching,84.0
1179,water,9.0,compartment,15, 907,6.0, p990c,2.0,correct,1.0,portable,4.0, most,20.0,whats,1.0
1180,sec,2.0,wallet,15, palmsized,6.0, p990i,2.0,more,1.0,conference,1.0, industry,20.0, nike,5.0
1181,corroding,2.0,backup,45, mounted,10.0,brand,125.0,thin,1.0,removed,1.0, leading,20.0, shoe,3.0
1182,working40,2.0,shoot,4, functionality,47.0, nonoem,101.0,afraid,1.0,barely,4.0, mile,20.0, nano,3.0
1183,drain,7.0,card,166,retracting,2.0, enables,23.0,catch,1.0,starting,5.0, month,30.0, printed,1.0
1184,wasted,7.0,jack,12, tether,2.0, damage,136.0,fire,1.0,customer,10.0, 45,30.0, insert,1.0
1185,soon,10.0,cellphone,14, suspends,2.0, object,11.0,process,1.0,performance,7.0, you,10.0, custom,1.0
1186,locate,2.0,velcrosecured,2, mic,14.0, purse,52.0,information,1.0,razor,1.0, tell,20.0, beneath,1.0
1187,position,14.0,flap,12, headliner,2.0, stationary,1.0,rocking,1.0,planning,1.0, audible,20.0, insole,1.0
1188,attachment,4.0,designed,36, 12oz,2.0, belt,350.0,reallyloved,1.0,outgrown,1.0, line,20.0, 2nd,2.0
1189,exellent,6.0,medium,8, force,2.0, portability,23.0,holding,1.0,youy,1.0, passenger,20.0, necessary,1.0
1190,correctly,9.0,flip,40, 80lbs,2.0, edgegprs,3.0,spare,1.0,fair,1.0, save,20.0, now,1.0
1191,backing,2.0,normalsized,2, breaking,2.0, 2megapixel,14.0,justincase,1.0,awesomeyay,1.0, family,20.0, workout,3.0
1192,worried,6.0,droid,11, 42,3.0, 8x,4.0,droid,1.0,clumsiness,1.0, ship,14.0, run,1.0
1193,comment,9.0,compatible,16, extension,4.0, 583,3.0,maxxs,1.0,craftsmanship,1.0, amazoncom,18.0, sends,1.0
1194,greatttttt,2.0,wider,4, 320,9.0, 300,72.0,defected,2.0,jim,2.0, incar,20.0, tracking,1.0
1195,vivofit,2.0,smartphones,18, network,115.0,ratcheting,4.0,glitch,1.0,a,6.0, loud,10.0, pace,1.0
1196,predict,2.0,gripe,11, chooses,1.0, swivel,128.0,jack,1.0,service,13.0, us,10.0, calorie,1.0
1197,company,19.0,overly,3, strongest,1.0, proximitysensing,7.0,kinda,2.0,portrayed,1.0, 21,15.0, burned,1.0
1198,answer,14.0,fond,2, debited,1.0, rim,24.0,weird,1.0,term,1.0, onemic,10.0, choose,23.0
1199,wellhas,2.0,dark,8, statement,1.0,kit,1.0,sorry,2.0,condition,22.0, ambient,10.0, realtime,1.0
1200,initially,3.0,brown,6, 24hour,2.0, user,358.0,eye,1.0,merchandise,2.0, travelhome,2.0, spoken,1.0
1201,managed,2.0,preferred,4, technical,6.0, manual,276.0,butter,1.0,isd,2.0, 100240v,2.0, feedback,1.0
1202,carried,5.0,hassle,23, provided,4.0, lightest,1.0,compatible,2.0,cause,2.0, 60,2.0, milestone,1.0
1203,wimp,2.0,exchanging,2, little,64.0, market,66.0,shutdown,1.0,accept,2.0,3genabled,1.0, back,1.0
1204,preferred,3.0,rigged,3, needno,1.0, today,12.0,band,4.0,longer,4.0, 28inch,1.0, computer,48.0
1205,magnetic,12.0,12ft,2, minimum,2.0, rejection,1.0,1700,1.0,sadly,3.0, customizable,1.0, website,1.0
1206,closure,2.0,jon,2, usage,14.0, compatibility,531.0,mhz,2.0,razr,4.0, display,17.0, there,1.0
1207,suspect,2.0,back,35, requirement,26.0, 2100,63.0,provided,3.0,v3,4.0, sidesliding,2.0, evaluate,1.0
1208,sufficiently,2.0,charm,16, monthly,8.0, mhz,60.0,1900,1.0,gsm,4.0, talking,1.0, history,1.0
1209,uselife,2.0,additionally,2, fee,3.0, edgeumts,1.0,dart,1.0,truly,2.0, 20megapixel,2.0, set,2.0
1210,holsterheavy,2.0,male,3, subject,1.0, 32megapixel,20.0,lte,1.0,miss,3.0, esn,1.0, goal,1.0
1211,79,2.0,lighter,20,stay,4.0, carl,10.0,result,1.0,simplicity,2.0, activate,1.0, challenge,1.0
1212,break,20.0,soldered,3, getting,16.0, zeiss,10.0,gradually,1.0,usefulness,3.0, contract,2.0, runner,1.0
1213,nearly,9.0,electronics,22, us,13.0, optic,10.0,convert,1.0,travelling,2.0, provider,12.0, virtual,3.0
1214,middle,16.0,trolling,2, giving,14.0, flickr,1.0,remaining,1.0,internationally,2.0, 72mbps,1.0, race,1.0
1215,bottom,2.0,motor,6, best,37.0, upload,2.0,4glte,1.0,ever,4.0, 9002100,1.0, 90,1.0
1216,alright,7.0,dash,23, to,33.0, gallery,2.0,addition,1.0,chic,2.0, 32,4.0, mac,2.0
1217,flaking,1.0,cigarette,6, bc50,1.0, mp3video,1.0,and,1.0,classy,2.0, qvga,1.0, o,7.0
1218,texture,3.0,socket,24, snn5779,1.0, minisd,1.0,important,1.0,46,2.0, 240x320,1.0, 1039,1.0
1219,filthy,1.0,made,44, 37v,57.0, slot,202.0,23,1.0,top,2.0, resolution,3.0, later,1.0
1220,buck,6.0,project,7, 700,1.0, 41,5.0,install,2.0,world,2.0, 160mb,2.0, 2000,1.0
1221,prefer,8.0,screw,28, mah,69.0, 350,11.0,skype,1.0,whit,2.0, 384mb,2.0, sp4,1.0
1222,provides,6.0,removed,10, depends,1.0, nonamplified,7.0,example,1.0,trip,2.0, hotswappable,2.0, xp,1.0
1223,option,12.0,application,27, condition,34.0, gm,7.0,250,1.0,brazil,2.0, 16gbcamera,1.0, professional,1.0
1224,husband,18.0,connect,56, transmitting,1.0, retains,32.0,mb,1.0,2010,3.0, agps,3.0, sp2,1.0
1225,cradle,29.0,12vdc,2, level,106.0, onstar,7.0,disk,1.0,network,10.0, 2gb,1.0, account,1.0
1226,hot,6.0,connection,43, distance,11.0, chime,7.0,space,1.0,2g,3.0, sd,1.0, pin,68.0
1227,undone,3.0,vary,5,recharge,4.0, rap,7.0,modern,2.0,nostalgia,2.0, adaptor,1.0, ecc1dp0ubegsta,68.0
1228,connecting,12.0,mount,222, harnessing,6.0, featureprewired,7.0,cpu,1.0,cheep,1.0, provided,1.0, tablet,204.0
1229,mile,7.0,locking,6, intelligent,11.0, aswc1,14.0,memory,1.0,situation,1.0, customer,1.0, travelwall,68.0
1230,mountain,10.0,nut,7, ic,22.0, separately,883.0,ran,1.0,security,2.0, north,1.0, spn5504a,41.0
1231,tricky,2.0,rear,6, tanglefree,9.0, update,184.0,where,1.0,contractor,1.0, america,1.0, ecomoto,1.0
1232,october,2.0,automotive,2, away,4.0,386,2.0,becuase,1.0,regulation,1.0,3inch,1.0, skn6378a,1.0
1233,26th,2.0,functioning,9, heavy,26.0, 209,2.0,nonresponsive,1.0,prevent,1.0, tft,4.0, enables,1.0
1234,seen,11.0,dust,12, nylon,28.0, 054,2.0,crappy,1.0,internet,7.0, lcd,4.0, optimus,5.0
1235,program,4.0,cap,3, rugged,50.0, 850,91.0,touch,1.0,rascal,1.0, dnse,1.0, m,1.0
1236,g,2.0,touch,65, damage,45.0, 900,82.0,big,1.0,violate,1.0, enhancement,1.0, h17,4.0
1237,believe,7.0,polarity,2, content,27.0, 1800,86.0,200,1.0,restriction,1.0, rds,1.0, h525,4.0
1238,network,15.0,toast,2,folding,1.0, 1900,82.0,tradein,1.0,corporate,1.0, 2100mhz,1.0, qty,4.0
1239,setting,8.0,lesson,3, neckband,1.0, 67,6.0,my,1.0,list,3.0, skype,1.0, rotates,4.0
1240,mode,8.0,learned,13, carrywheel,1.0, 1000,5.0,sending,1.0,party,6.0, input,2.0, side,4.0
1241,run,12.0,inventory,2, key,22.0, 342,2.0,695,1.0,key,5.0, method,2.0,rapidconnect,28.0
1242,programmed,2.0,resale,3, fwdbwdstylish,1.0, oz,9.0,expedited,1.0,pad,2.0, gorilla,2.0, closed,28.0
1243,g5,3.0,way,36,adaptor,8.0, sim,1425.0,shipping,1.0,particularly,2.0, 32gb,6.0, rest,28.0
1244,overtheroad,2.0,cheesy,3, 35,58.0, eg,207.0,yeah,1.0,profilethat,1.0, prior,3.0, dualmics,28.0
1245,driver,11.0,additional,22, mm,81.0, h20,207.0,page,3.0,clunky,1.0, purchasing,3.0, level,91.0
1246,dc,4.0,receptacle,2, ipod,243.0, straight,347.0,pack,1.0,considering,3.0, 80211bgn,3.0, ccmaccessories,34.0
1247,drive,27.0,rv,47, 3gs,100.0, select,234.0,thief,2.0,cost,9.0, 80211n,3.0, lanyard,34.0
1248,country,11.0,thread,5, 16gb,101.0, prepaid,233.0,rma,1.0,card,12.0, 24ghz,3.0, world,23.0
1249,pennsylvania,3.0,strip,5, 32gb,44.0, boost,369.0,downloaded,2.0,impressive,2.0, edr,3.0,guaranteed,24.0
1250,impress,2.0,mounted,32, 16,80.0, virgin,234.0,illegal,1.0,retrieve,1.0, 720p,6.0, lgip340nv,9.0
1251,sending,7.0,int,4, 32,44.0,fast,7.0,google,1.0,itthank,1.0, frame,6.0, cosmos,13.0
1252,ruined,2.0,force,7, 64,19.0, highquality,59.0,refused,2.0,aseller,1.0, vgaquality,3.0, vn250,9.0
1253,thunderstorm,2.0,install,92, gb,99.0, fourcore,1.0,froze,2.0,old,2.0, earphone,3.0, octane,26.0
1254,still,6.0,hooked,16, 3g,308.0, enhance,42.0,stole,1.0,comparable,1.0, remote,3.0, vn530,11.0
1255,supply,3.0,outdoor,10, 2100,22.0, ensures,144.0,balance,1.0,chromecast,3.0, mic,3.0, recommended,66.0
1256,amazing,5.0,onboard,2, umts,6.0, syncs,27.0,ignored,1.0,multicast,1.0, microsim,6.0, drain,66.0
1257,enhancer,4.0,cycle,11, vivid,7.0, simultaneously,308.0,hang,1.0,room,1.0, obtain,3.0, especially,66.0
1258,depending,7.0,if,6, photo,25.0, transferring,2.0,bbb,1.0,generated,1.0, discontinued,3.0, discharging,66.0
1259,weather,6.0,thy,2, print,19.0, durability,76.0,refuse,1.0,line,6.0, any,5.0, cycle,68.0
1260,airforce,2.0,12volt,2, 32megapixel,16.0, combatibility,1.0,figured,1.0,input,6.0, n,2.0, greatly,66.0
1261,plane,8.0,layer,8, carl,5.0, error,1.0,deserve,1.0,actively,1.0, please,3.0, improve,152.0
1262,we,2.0,teflon,2, zeiss,5.0, message,239.0,dark,1.0,picked,1.0,wireless,1.0, overall,66.0
1263,afb,2.0,tape,20, optic,5.0, 105,3.0,perefct,1.0,receive,7.0, capable,2.0, see,250.0
1264,suffers,5.0,permanent,7, large,5.0, stable,72.0,super,1.0,dot,1.0,service,1.0, description,250.0
1265,neat,4.0,installation,23, bright,32.0, outputcable,1.0,tough,1.0,future,3.0, providertracfone,1.0,cover,1.0
1266,purchasing,9.0,4x4,2, qvga,5.0, efficient,19.0,warring,1.0,prime,1.0, bar,1.0, vn270,4.0
1267,wit,2.0,refrigeratorfreezer,2, pixel,96.0, laptop,41.0,glass,1.0,seemlessly,1.0, forwarding,1.0, guaranteed,1.0
1268,ya,2.0,road,40, tft,47.0, incar,23.0,potential,1.0,depending,1.0, waiting,1.0, microfiber,1.0
1269,panel,3.0,refrigerator,2, display,109.0, accessoriesyou,1.0,buggy,1.0,analog,2.0, telecommunication,1.0, cleaning,2.0
1270,1st,2.0,staid,2, minisd,2.0, dont,39.0,crashed,1.0,digital,2.0, mail,1.0, cloth,2.0
1271,remote,4.0,powered,16, streaming,93.0, instant,69.0,capacity,1.0,soundbars,1.0, 170,1.0, rainbow,1.0
1272,location,10.0,bump,16, firmware,3.0, phone88,1.0,dxcellent,1.0,always,2.0, yes,2.0, mark,2.0
1273,biggest,3.0,4wheeler,2, 41,3.0, 77,77.0,value,1.0,loaded,1.0, megapixels,2.0, glue,1.0
1274,ny,2.0,addition,17, 350,4.0, phone6s6s,1.0,common,1.0,wall,8.0, capacity,153.0, fuzziness,1.0
1275,catskills,2.0,storage,16, party,12.0, phone66,1.0,obviously,1.0,transportable,1.0, 7mb,1.0, precut,1.0
1276,nh,2.0,uniton,2, back,91.0, 55s10c,1.0,house,1.0,currently,1.0, frequencyband,1.0, messagingsocial,1.0
1277,surprised,4.0,front,10, frosted,2.0, propad,1.0,continues,1.0,supporting,1.0, 8001900,1.0, 33inch,1.0
1278,rt,3.0,flexible,16, wavy,2.0, airpad,1.0,die,1.0,pairing,1.0, format,1.0, touchwiz,1.0
1279,16,2.0,glue,15, splash,26.0, mini,961.0,rapidly,1.0,current,4.0, dimension,1.0, tv,14.0
1280,mt,2.0,in,71, antislip,2.0, appl,1.0,75seriously,1.0,tethered,1.0, 458,1.0,standard,3.0
1281,washington,2.0,cam,5, property,8.0, policy,31.0,wtf,1.0,interface,2.0, 051,1.0, a637,3.0
1282,tool,9.0,ford,3, grip,254.0, 30day,7.0,functioned,1.0,roomfilling,1.0, 024,1.0, m540,3.0
1283,skype,4.0,terminal,2, jet,4.0, hassle,54.0,excepted,1.0,highquality,1.0, weight,1.0, m630,3.0
1284,boosted,3.0,female,4, scarlet,2.0, money,201.0,perform,1.0,motorokr,1.0, 293,1.0, j800,3.0
1285,foot,9.0,spade,2, cingular,2.0, addition,7.0,but,1.0,eq7,1.0, oz,1.0, t739,3.0
1286,house,19.0,flash,13, sim,595.0, covered,49.0,reg,1.0,delivery,18.0, 8gb,3.0, r450,3.0
1287,remember,15.0,stuff,48, also,40.0, guaranteeif,1.0,fulll,1.0,requiring,1.0, a1241,3.0, t559,3.0
1288,walk,4.0,podcasts,3, pay,9.0, question,98.0,90,1.0,longtime,1.0, grade,3.0, r560,3.0
1289,talk,18.0,primarily,5, contract,89.0, hesitate,11.0,weak,1.0,forgotten,1.0, b,3.0, b3410,3.0
1290,hill,2.0,decent,60, nonoem,31.0, u,518.0,lucky,2.0,save,1.0,the,8.0, s3650,3.0
1291,roof,8.0,allowing,8, shield,73.0, 4125,3.0,mind,1.0,repurposed,1.0, sporting,4.0, s5560,3.0
1292,400,2.0,lean,5, unwanted,56.0, package,425.0,pleased,1.0,android,14.0, gorgeous,4.0, s5620,3.0
1293,coverage,9.0,relax,4, adhere,23.0, contains,107.0,cover,2.0,permanemtly,1.0, 43inch,6.0,valued,1.0
1294,none,4.0,bumping,2, nonadhesive,28.0, individual,4.0,in,1.0,note4,1.0, output,6.0, combo,2.0
1295,spent,8.0,place,38, backing,28.0,improves,4.0,storing,1.0,spare,5.0, tv,8.0, installation,1.0
1296,seamless,2.0,switched,14, leave,35.0, cellphone,224.0,span,1.0,ready,4.0, client,4.0, found,1.0
1297,installation,9.0,motorola,96, residue,107.0, adhered,28.0,tracking,1.0,stress,1.0, thousand,8.0, layer,1.0
1298,tougher,3.0,bud,63, ikross,5.0, window,47.0,msg,1.0,internal,4.0, movie,8.0, reusable,1.0
1299,way,7.0,pair,79, retail,53.0, drilling,4.0,actual,1.0,sideways,1.0, extensively,6.0, lintfree,1.0
1300,hooked,6.0,lg,76, packing,1.0, adhesive,210.0,30mins,1.0,gps,3.0, tested,6.0,compact,1.0
1301,allot,2.0,tone,25, cloth,76.0, onetime,4.0,selfpowering,1.0,protective,1.0, activation,6.0, reliably,1.0
1302,space,6.0,730,7, docking,8.0, improves,90.0,god,1.0,sleeve,1.0,microusb,6.0, 12v,1.0
1303,going,3.0,750,5, station,19.0, increased,12.0,outdated,1.0,calling,5.0, 100240,6.0, dynamic,1.0
1304,tho,2.0,800,5, elegant,41.0, cellets,28.0,performing,1.0,fancy,2.0, volt,6.0, smart,1.0
1305,inferior,2.0,wise,4, syncing,5.0, storefront,28.0,recharged,1.0,her,3.0, dc,7.0, savemode,1.0
1306,indoor,8.0,level,41, easier,15.0, website,72.0,twice,2.0,job,13.0, extra,14.0, preserve,1.0
1307,cellular,5.0,idea,29, ever,4.0, detailed,72.0,worthless,2.0,touch,6.0, handy,7.0, span,1.0
1308,limitation,5.0,connectivity,17, 2nd,17.0,new,19.0,headache,1.0,eye,1.0, circuitry,6.0,simply,2.0
1309,improved,6.0,awful,4, generation,86.0, based,3.0,thumb,1.0,mistake,5.0, manage,7.0, slip,2.0
1310,weboost,9.0,magnet,29, shuffle,9.0, valued,2.0,yp,1.0,discontinuing,1.0, undercharging,6.0, highest,2.0
1311,eqo,4.0,stronger,15, simultaneously,133.0, redesigned,29.0,247,1.0,manufacturing,1.0, easier,6.0, styling,2.0
1312,offer,4.0,mediocre,4, solid,19.0, holster,219.0,ridiculous,1.0,rugged,2.0, traveling,6.0, bold,2.0
1313,really,3.0,switching,8, dimension,118.0, reinforced,15.0,satisfied,1.0,basic,10.0, revolution,6.0, sexy,2.0
1314,specific,7.0,grammy,2, 2125,2.0, security,63.0,performance,1.0,zombie,1.0, versa,6.0, hot,2.0
1315,sequence,2.0,unhappy,6, 137,2.0, strongest,1.0,batterybut,1.0,supposed,4.0, vx9600,6.0, low,7.0
1316,sit,3.0,ear,226, 075,2.0, yet,1.0,rating,1.0,domake,1.0, highspeed,1.0, profile,6.0
1317,weighing,2.0,repeat,6, gen,9.0, three,5.0,minus,1.0,sturdy,5.0, vision,1.0, 6in1,2.0
1318,pound,2.0,twisted,5,slipfree,1.0, 180degree,7.0,five,1.0,recommended,7.0, stay,10.0, pack,17.0
1319,hardcover,2.0,sat,6, specifically,16.0, rotatable,9.0,searching,2.0,mail,3.0, hidden,3.0, stylus,4.0
1320,book,2.0,suddenly,9, dock,31.0, horizontalvertical,1.0,barely,1.0,did,1.0, inactive,1.0, colour,2.0
1321,lowe,2.0,red,35, connector,61.0, viewing,149.0,s7,1.0,reason,11.0, brushed,1.0,quality,5.0
1322,placed,12.0,out,105, headphone,113.0, facein,6.0,fussing,1.0,slower,2.0, stainless,1.0, electric,2.0
1323,indoors,2.0,multiple,27, lens,32.0, maximizes,37.0,shame,1.0,v10,3.0, steel,1.0, matrix,2.0
1324,guessing,3.0,broken,31, coated,34.0, holstered,1.0,youth,1.0,daughter,3.0, 240,1.0, customizable,3.0
1325,broadcasting,3.0,headset,166, multilayers,1.0, fabric,87.0,suppose,1.0,misplaced,2.0, 393,1.0, edgelit,2.0
1326,facing,5.0,destroyed,3, tattoo,1.0, interior,115.0,retail,1.0,drawback,2.0, 199,1.0, fast,8.0
1327,direction,7.0,maddening,2, engraving,1.0, flash,132.0,weakness,1.0,plan,7.0, 059,1.0, sharing,11.0
1328,intolerable,2.0,forward,12,blackberry,7.0,three,16.0,style,2.0,nearby,1.0, wxhxd,1.0, site,2.0
1329,situation,3.0,rewind,2, curve,9.0, smooth,175.0,perfect,1.0,handy,2.0, clamshell,1.0, july,5.0
1330,gallant,2.0,assumed,5, 8300,4.0, matte,67.0,unreasonably,1.0,decided,3.0, 125,2.0, onscreen,4.0
1331,effort,4.0,do,59, 8310,4.0, finish,72.0,experieces,1.0,first,5.0, september,1.0, swype,4.0
1332,assuming,2.0,ecstatic,2, 8320,4.0, rubberized,110.0,sever,1.0,entering,1.0,ultrafast,1.0, input,10.0
1333,modest,2.0,hearing,18, pod,1.0, texture,28.0,resent,1.0,exiting,1.0, 4genabled,2.0, boxlg,4.0
1334,travel,12.0,welcome,8, asy14396002,1.0, groove,80.0,gone,1.0,drained,4.0, running,2.0, schu460,2.0
1335,weekend,4.0,connected,65, can,45.0, lining,39.0,manufacturer,1.0,announced,3.0, multitouch,2.0, intensity,2.0
1336,bear,2.0,literally,15, nimh,7.0, 2piece,6.0,sadly,1.0,understandable,1.0, 4g,41.0, ii,54.0
1337,lake,2.0,blasting,2, nicd,1.0, pull,7.0,joke,1.0,cutout,1.0, 5mp,3.0, manufacture,2.0
1338,spring,6.0,forget,22, retracted,1.0,automatically,2.0,imagine,1.0,continued,1.0, rear,2.0, match,2.0
1339,highway,3.0,adjust,20, gprsedge,37.0, shuts,1.0,hanging,1.0,rate,1.0, camcorder,2.0, satisfying,2.0
1340,247,4.0,deaf,2, 5megapixel,19.0, pouch,950.0,letting,1.0,disconnect,3.0, chat,2.0, demanding,2.0
1341,spot,8.0,loud,37, autofocus,50.0, fitting,131.0,dangle,1.0,vehicle,4.0, stero,2.0, customer,2.0
1342,iphone7,3.0,beep,4, dvdquality,1.0, gym,44.0,xmas,1.0,reconnect,2.0, 725,2.0, trust,2.0
1343,clock,5.0,theyre,40, fps,2.0, outdoor,143.0,water,1.0,yes,3.0, 335,2.0, rated,2.0
1344,installing,5.0,proper,10, wifi,136.0, activity,11.0,survived,1.0,sometimes,2.0, 14,5.0, achieved,2.0
1345,took,2.0,riddance,2, 80211bg,17.0, washable,28.0,bummer,2.0,why,4.0, may,3.0, 23,7.0
1346,edge,20.0,used,26, 43,8.0, neoprene,76.0,cost,1.0,80,2.0, 2011,6.0, complete,2.0
1347,truck,12.0,assure,2, 95,9.0,protective,5.0,retarded,1.0,after,1.0, ultrafast,1.0, discharge,2.0
1348,minimal,5.0,personal,15, amplifier,66.0,material,40.0,say,1.0,before,6.0,highest,1.0,new,2.0
1349,annoying,20.0,hesitate,7, coaxial,3.0, inner,105.0,s2,3.0,productive,1.0, extendable,1.0, red,2.0
1350,anywhere,2.0,sound,265, u,214.0, cushion,71.0,sii,1.0,transmitter,1.0, reach,1.0, rubberized,3.0
1351,support,25.0,onoff,15, kit,105.0, sturdy,125.0,complaint,2.0,honestly,1.0, simultaneously,8.0, a2dp,10.0
1352,reference,2.0,awkward,10, 3watt,1.0, polycarbonate,250.0,listened,1.0,ton,1.0, syncing,1.0, taking,4.0
